Worksheet Filter,Measure Display,Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id
Value,,1,1.087364982,-1.1%,-2.0%,Oakland,266,-5.0%,-4.3%,404,-1.5%,-8.4%,16,1,1,322.941176471,-0.092794688,0.066547212,499900,-0.055009452,0.045815900,368.136888980,-0.025371711,0.022090552,$574K,4.9%,8.3%,1.5,0,-0.1,312,-11.4%,0.0%,6/1/2014,30,6/30/2014,0.198019802,0.019971021,0.032486922,Single Family Residential,"Oakland, CA",place,0.706766917,-0.036090226,-0.084599989,California,CA,13654
Value,,1,1.080658569,-0.8%,-0.8%,Alameda,37,32.1%,23.3%,34,47.8%,9.7%,14,-1,1,424.600827912,-0.064848843,0.005893058,795000,-0.041013269,0.224961479,489.818381948,-0.039829764,0.138466162,$880K,16.1%,31.8%,0.9,0.1,-0.1,41,0.0%,24.2%,6/1/2014,30,6/30/2014,0.088235294,0.001278772,-0.040796964,Single Family Residential,"Alameda, CA",place,0.810810811,0.060810811,-0.022522523,California,CA,117
Value,,1,1.126314671,4.0%,4.1%,Alameda,26,-3.7%,8.3%,26,36.8%,30.0%,14,0,-1,462.365591398,-0.098055329,0.062881869,785000,0.010946555,-0.016906700,552.375783888,0.079690074,0.156234121,$900K,3.4%,17.3%,1,0.3,0.2,42,61.5%,55.6%,4/1/2015,30,4/30/2015,,,,Single Family Residential,"Alameda, CA",place,0.884615385,-0.078347578,0.051282051,California,CA,117
Value,,1,1.096568964,2.7%,-0.6%,Oakland,234,30.0%,-9.7%,407,3.8%,4.4%,15,-5,0,327.829283575,0.012481797,0.086762019,472500,0.007462687,0.106557377,350.238106577,0.145043190,0.073405803,$547K,21.7%,0.9%,1.7,-0.5,0.2,351,13.6%,-5.1%,4/1/2014,30,4/30/2014,0.147420147,-0.010743118,-0.016682417,Single Family Residential,"Oakland, CA",place,0.803418803,0.120085470,0.035079035,California,CA,13654
Value,,1,1.061822715,-2.5%,-1.0%,Alameda,28,-22.2%,-28.2%,39,8.3%,0.0%,16,-1,0,482.889221557,0.072854550,0.129611332,832500,0.157858136,0.134969325,413.882170798,-0.139098827,-0.093682512,$793K,-7.6%,9.3%,1.4,0.4,0.4,36,28.6%,12.5%,9/1/2014,30,9/30/2014,0.128205128,-0.177350427,0,Single Family Residential,"Alameda, CA",place,0.75,-0.055555556,-0.044871795,California,CA,117
Value,,1,1.112184968,-5.6%,0.9%,Alameda,34,-5.6%,6.3%,28,7.7%,-3.4%,16,3,1,557.440620456,-0.054397168,0.101475855,849000,-0.029714286,-0.044994376,602.830838679,-0.057012963,0.014729967,"$1,033K",-4.1%,9.3%,0.8,0.1,-0.1,35,-5.4%,12.9%,7/1/2017,30,7/31/2017,0.178571429,-0.052197802,0.075123153,Single Family Residential,"Alameda, CA",place,0.911764706,-0.004901961,0.036764706,California,CA,117
Value,,1,1.115867839,-1.6%,0.1%,Alameda,37,48.0%,37.0%,26,-10.3%,-10.3%,14,0,1,516.762629565,-0.141063722,0.009206521,962000,0.070673344,0.072463768,590.818363273,-0.095593429,0.017776946,"$1,050K",-5.6%,15.9%,0.7,-0.5,-0.4,36,0.0%,0.0%,5/1/2017,30,5/31/2017,0.076923077,-0.061007958,-0.026525199,Single Family Residential,"Alameda, CA",place,0.891891892,0.011891892,0.188188188,California,CA,117
Value,,1,1.154763318,6.6%,3.9%,Berkeley,16,0.0%,-52.9%,36,12.5%,-18.2%,15,-17,0,516.742724439,0.035587453,0.073619719,872000,0.025882353,0.254676259,500.946255370,-0.164382878,0.022623058,$942K,13.8%,24.5%,2.3,0.3,1,48,23.1%,-14.3%,2/1/2015,30,2/28/2015,0.083333333,0.020833333,-0.075757576,Single Family Residential,"Berkeley, CA",place,0.8125,0.125,0.106617647,California,CA,1590
Value,,1,0.988575392,1.8%,1.1%,Alameda,31,82.4%,10.7%,53,-18.5%,-43.6%,22,-54,-18,354.937522800,0.027280259,0.048652957,575000,0.074766355,-0.028716216,332.927324401,-0.044022969,-0.029396369,$540K,1.3%,-10.5%,1.7,-2.1,-1.7,33,-10.8%,-17.5%,4/1/2012,30,4/30/2012,0.245283019,-0.047024673,-0.031312726,Single Family Residential,"Alameda, CA",place,0.419354839,0.360531309,0.240783410,California,CA,117
Value,,1,1.080364533,-2.6%,-0.8%,Alameda,15,-48.3%,-11.8%,15,66.7%,-11.8%,16,1,2,590.390879479,0.051664555,0.143930810,850000,0.063829787,-0.039548023,616.766467066,-0.002846841,-0.052285673,$900K,-10.0%,-5.3%,1,0.7,0,19,171.4%,-20.8%,1/1/2018,30,1/31/2018,,,,Single Family Residential,"Alameda, CA",place,0.866666667,0.073563218,0.219607843,California,CA,117
Value,,1,1.088849964,0.3%,3.4%,Oakland,207,-22.8%,-10.8%,304,-22.6%,-29.8%,17,1,-5,317.468899178,-0.089683678,0.176730435,449000,-0.100200401,0.197333333,390.394730927,0.048147331,0.213119655,$622K,12.3%,21.4%,1.5,0,-0.4,166,-39.4%,-14.4%,11/1/2014,30,11/30/2014,0.154605263,-0.066768783,-0.080960557,Single Family Residential,"Oakland, CA",place,0.758454106,0.034573509,0.098971348,California,CA,13654
Value,,1,1.020688388,-0.5%,1.1%,San Ramon,101,18.8%,26.3%,96,-2.0%,-6.8%,12,2,0,422.499627600,0.000904045,0.104031617,971975,-0.007175689,0.080032224,432.276657061,0.014357338,0.135348815,"$1,020K",-0.5%,10.3%,1,-0.2,-0.3,108,6.9%,6.9%,7/1/2015,30,7/31/2015,0.354166667,0.109268707,0.159991909,Single Family Residential,"San Ramon, CA",place,0.732673267,-0.008503203,0.157673267,California,CA,17519
Value,,1,0.992825180,1.1%,0.2%,Dublin,33,3.1%,32.0%,54,3.8%,-41.9%,21,-17,-6,290.138681573,0.091199311,0.091697478,502450,-0.141111111,-0.118354097,274.028629857,-0.006706315,-0.028752135,$540K,-2.9%,11.3%,1.6,0,-2.1,38,-19.1%,-2.6%,4/1/2012,30,4/30/2012,0.277777778,0.143162393,-0.066308244,Single Family Residential,"Dublin, CA",place,0.393939394,0.050189394,0.033939394,California,CA,5159
Value,,1,1.009716829,-0.9%,-2.2%,San Ramon,86,4.9%,-7.5%,80,6.7%,-16.7%,13,3,3,385.274639657,-0.034675113,0.081618480,885000,0.011457470,0.067551267,403.452580124,0.059959182,0.099460006,$914K,0.2%,4.5%,0.9,0,-0.1,93,8.1%,-23.1%,6/1/2014,30,6/30/2014,0.275,0.021666667,0.004166667,Single Family Residential,"San Ramon, CA",place,0.662790698,0.016449234,-0.111402851,California,CA,17519
Value,,1,1.114887659,-1.2%,-1.7%,Alameda,24,-17.2%,-4.0%,31,29.2%,6.9%,14,1,0,551.020408163,-0.113002710,-0.084122204,998000,0.092501368,0.110740122,681.827116812,-0.047998888,0.043719971,"$1,076K",10.1%,-3.3%,1.3,0.5,0.1,39,14.7%,8.3%,4/1/2018,30,4/30/2018,0.064516129,-0.018817204,-0.073414905,Single Family Residential,"Alameda, CA",place,0.791666667,0.067528736,-0.088333333,California,CA,117
Value,,1,1.064772239,0.7%,3.6%,Alameda,15,-42.3%,0.0%,23,35.3%,76.9%,19,5,4,427.833007765,-0.014025773,0.160648811,719500,0.067507418,0.310564663,449.318568995,-0.005438230,0.099694085,$700K,-4.8%,11.6%,1.5,0.8,0.6,28,133.3%,86.7%,1/1/2014,30,1/31/2014,0.173913043,0.056265985,-0.133779264,Single Family Residential,"Alameda, CA",place,0.8,0.069230769,0.266666667,California,CA,117
Value,,1,1.036066934,1.2%,2.0%,Alameda,41,46.4%,86.4%,26,-10.3%,-71.7%,16,-3,-27,402.306412902,0.176867434,0.235885300,547450,-0.054490501,-0.021537087,391.003460208,0.052737905,0.235347696,$620K,4.4%,32.8%,0.6,-0.4,-3.6,36,24.1%,-21.7%,10/1/2012,30,10/31/2012,0.269230769,0.096816976,-0.056856187,Single Family Residential,"Alameda, CA",place,0.585365854,0.013937282,0.312638581,California,CA,117
Value,,1,1.106107401,0.3%,3.0%,Alameda,18,-43.8%,-45.5%,26,-10.3%,-3.7%,16,1,1,534.812547819,0.056763872,0.089385238,799000,-0.101237345,0,565.581493249,-0.047970918,0.053791461,$917K,-3.0%,7.2%,1.4,0.5,0.6,27,-12.9%,-34.1%,8/1/2016,30,8/31/2016,0.269230769,0.165782493,0.121082621,Single Family Residential,"Alameda, CA",place,0.833333333,-0.041666667,0.075757576,California,CA,117
Value,,1,1.041644348,-4.0%,3.9%,Berkeley,47,-17.5%,-13.0%,21,-47.5%,-70.8%,18,2,-35,413.355408389,-0.007112683,0.383340809,639900,0.165573770,0.664239272,409.090909091,-0.083636364,0.072707877,$700K,-0.8%,16.2%,0.4,-0.3,-0.9,9,-70.0%,-55.0%,12/1/2012,30,12/31/2012,0.142857143,-0.032142857,-0.162698413,Single Family Residential,"Berkeley, CA",place,0.595744681,-0.070921986,0.225374310,California,CA,1590
Value,,1,0.996436715,-1.0%,1.1%,Dublin,23,-30.3%,0.0%,26,44.4%,-23.5%,35,14,-20,410.538321168,-0.014364891,0.094367165,1089900,0.293735845,0.103696203,395.348837209,-0.059779368,0.112392482,$825K,-5.3%,-2.1%,1.1,0.6,-0.4,31,121.4%,-3.1%,1/1/2016,30,1/31/2016,0.269230769,0.047008547,0.180995475,Single Family Residential,"Dublin, CA",place,0.434782609,-0.140974967,0.173913043,California,CA,5159
Value,,1,1.020589298,0.0%,-1.0%,Dublin,58,18.4%,-4.9%,70,20.7%,40.0%,10,0,1,426.441303734,0.040621322,0.036465800,927000,-0.072981460,0.095129803,430.018695957,0.012672014,0.046006516,$957K,-6.2%,3.9%,1.2,0,0.4,70,4.5%,25.0%,6/1/2016,30,6/30/2016,0.157142857,-0.032512315,-0.062857143,Single Family Residential,"Dublin, CA",place,0.620689655,-0.093596059,-0.117015263,California,CA,5159
Value,,1,1.021472258,-0.3%,0.0%,Fremont,114,-26.5%,-7.3%,81,-35.7%,-15.6%,18,-1,1,418.909090909,-0.011034776,0.092745608,650000,-0.029778342,0.084236864,422.600301246,-0.006889292,0.193342755,$674K,-4.9%,16.2%,0.7,-0.1,-0.1,89,-21.9%,25.4%,11/1/2013,30,11/30/2013,0.123456790,-0.178130511,-0.001543210,Single Family Residential,"Fremont, CA",place,0.649122807,0.029767968,0.104407360,California,CA,6671
Value,,1,1.103766958,1.9%,4.5%,Alameda,38,0.0%,0.0%,39,-4.9%,8.3%,14,-2,-4,525.489608568,0.113733706,0.068756267,890000,-0.005586592,0.289855072,550.979786387,0.009194311,0.139741044,$985K,19.7%,15.9%,1,-0.1,0.1,40,-11.1%,8.1%,10/1/2015,30,10/31/2015,0.179487179,0.081926204,-0.042735043,Single Family Residential,"Alameda, CA",place,0.868421053,0.026315789,0.078947368,California,CA,117
Value,,1,1.192401195,4.1%,6.1%,Berkeley,57,16.3%,16.3%,62,44.2%,-3.1%,15,0,0,497.630331754,0.002885215,0.105697829,825000,0.003039514,0.180257511,580.182529335,0.050364009,0.254237288,$940K,17.5%,11.5%,1.1,0.2,-0.2,75,38.9%,0.0%,4/1/2014,30,4/30/2014,0.064516129,-0.051762941,-0.044858871,Single Family Residential,"Berkeley, CA",place,0.842105263,0.107411386,0.046186896,California,CA,1590
Value,,1,1.110507749,1.8%,3.6%,Alameda,38,153.3%,192.3%,21,0.0%,-22.2%,15,1,-1,422.224448805,-0.000685359,0.041621354,694000,0.077639752,0.140509449,455.317251229,0.002622455,0.144979857,$794K,8.7%,26.0%,0.6,-0.8,-1.5,32,14.3%,-5.9%,3/1/2014,30,3/31/2014,0.095238095,0,-0.126984127,Single Family Residential,"Alameda, CA",place,0.789473684,-0.010526316,-0.056680162,California,CA,117
Value,,1,1.223085370,3.5%,-2.7%,Berkeley,51,-8.9%,-5.6%,43,-10.4%,-35.8%,14,-1,-1,608.051187555,0.013418646,0.071235251,1072500,0.128953310,0.179867987,726.012698152,0.005861780,0.006973710,"$1,200K",9.1%,-0.9%,0.8,-0.1,-0.4,40,-43.7%,-51.8%,4/1/2017,30,4/30/2017,0.139534884,0.035368217,0.020131899,Single Family Residential,"Berkeley, CA",place,0.862745098,-0.012254902,0.029411765,California,CA,1590
Value,,1,1.044280115,0.3%,-1.3%,Fremont,142,7.6%,2.9%,174,8.1%,33.8%,11,-1,0,569.430425379,-0.016596758,0.061587578,935000,-0.010582011,0.126658055,602.602912824,0.013740062,0.029168370,$966K,0.6%,4.4%,1.2,0,0.3,169,-12.4%,-6.6%,5/1/2016,30,5/31/2016,0.195402299,0.033911616,0.072325376,Single Family Residential,"Fremont, CA",place,0.781690141,0.031690141,-0.029904062,California,CA,6671
Value,,1,1.000875217,-0.2%,1.3%,San Ramon,69,-2.8%,-9.2%,71,-26.0%,-4.1%,24,10,3,427.308098816,0.019427668,0.039459261,997497.5,-0.001004006,0.099173827,412.629070691,-0.019866178,0.060247790,$960K,1.1%,7.4%,1,-0.4,0,46,-43.9%,-30.3%,10/1/2015,30,10/31/2015,0.211267606,-0.028315728,0.022078416,Single Family Residential,"San Ramon, CA",place,0.391304348,-0.031230863,0.036041190,California,CA,17519
Value,,1,1.032421090,1.5%,1.6%,Fremont,120,-3.2%,-25.9%,129,-28.3%,0.0%,16,-2,-2,579.463356793,0.068509455,0.186997843,899000,0.087135284,0.171335505,546.783625731,-0.023580742,0.140962026,$815K,-9.2%,4.8%,1.1,-0.4,0.3,119,-18.5%,-7.0%,10/1/2015,30,10/31/2015,0.263565891,0.008010336,0.131782946,Single Family Residential,"Fremont, CA",place,0.666666667,0.056910569,0.012345679,California,CA,6671
Value,,1,1.240130616,-1.0%,4.7%,Berkeley,68,25.9%,7.9%,55,-17.9%,7.8%,15,0,0,604.671280277,0.065280693,0.090730773,869000,-0.044004400,-0.029050279,704.218700870,-0.023254387,0.124500920,"$1,178K",-2.7%,12.1%,0.8,-0.4,0,65,-21.7%,-19.8%,5/1/2016,30,5/31/2016,0.163636364,0.044233379,0.045989305,Single Family Residential,"Berkeley, CA",place,0.911764706,0.078431373,0.038748833,California,CA,1590
Value,,1,1.042055694,2.5%,-0.8%,Fremont,74,12.1%,17.5%,93,2.2%,-4.1%,10,-4,-2,600.715746421,0.000459436,0.063993444,958888,0.011485232,0.077402247,601.492589485,0.038754567,0.062636908,$943K,-0.3%,4.7%,1.3,-0.100000000,-0.2,112,15.5%,-11.8%,2/1/2017,30,2/28/2017,0.086021505,-0.034857616,-0.037689835,Single Family Residential,"Fremont, CA",place,0.702702703,0.187551188,-0.011583012,California,CA,6671
Value,,1,1.025530875,1.3%,-0.4%,Dublin,40,11.1%,0.0%,52,36.8%,2.0%,8,-5,0,453.965723396,0.074731589,0.085101729,998000,-0.060661678,0.094298246,447.214076246,0.024148696,0.025262395,"$1,038K",7.7%,16.3%,1.3,0.2,0,63,21.2%,-1.6%,4/1/2017,30,4/30/2017,0.25,-0.013157895,0.093137255,Single Family Residential,"Dublin, CA",place,0.75,0.138888889,0,California,CA,5159
Value,,1,1.089171642,1.7%,9.5%,Oakland,232,28.2%,-1.3%,325,10.2%,-51.1%,17,-5,-20,294.763513514,0.068674526,0.492417727,429000,0.023866348,0.56,288.268416324,0.206740658,0.457814563,$395K,21.0%,36.0%,1.4,-0.2,-1.4,331,26.3%,-6.5%,3/1/2013,30,3/31/2013,0.147692308,0.025658409,-0.105319741,Single Family Residential,"Oakland, CA",place,0.724137931,0.094303677,0.302861335,California,CA,13654
Value,,1,1.118079418,1.4%,2.9%,Oakland,223,-8.2%,7.7%,295,-29.4%,-3.0%,16,0,-1,367.800378638,-0.004775446,0.158539875,527450,-0.039253188,0.174721604,442.634560907,0.080851835,0.133812846,$680K,10.1%,9.3%,1.3,-0.4,-0.2,178,-45.4%,7.2%,11/1/2015,30,11/30/2015,0.172881356,-0.008936826,0.018276093,Single Family Residential,"Oakland, CA",place,0.766816143,0.046651534,0.008362037,California,CA,13654
Value,,1,1.119921783,0.5%,2.0%,Oakland,251,17.3%,6.8%,361,-5.0%,-2.2%,16,-2,1,477.218225420,0.036495678,0.141358465,679000,-0.028612303,0.054347826,497.382198953,0.027240530,0.089681501,$735K,5.4%,10.5%,1.4,-0.4,-0.2,279,-16.2%,9.0%,10/1/2017,30,10/31/2017,0.191135734,0.004293629,-0.017536353,Single Family Residential,"Oakland, CA",place,0.764940239,-0.001414901,0.037280665,California,CA,13654
Value,,1,1.177332487,-6.3%,-5.7%,Berkeley,67,-1.5%,4.7%,61,10.9%,1.7%,15,0,0,585.152258163,-0.032280386,0.081605940,898500,0.033947066,-0.000556174,654.069767442,-0.071212158,-0.000399187,"$1,120K",-4.9%,6.7%,0.9,0.1,0,66,1.5%,11.9%,6/1/2016,30,6/30/2016,0.180327869,0.016691505,0.046994536,Single Family Residential,"Berkeley, CA",place,0.850746269,-0.061018437,-0.055503731,California,CA,1590
Value,,1,0.994751899,-0.6%,0.8%,Dublin,37,-11.9%,12.1%,56,3.7%,-27.3%,16,6,-4,284.388628292,0.027332483,0.065242020,602500,-0.004049921,-0.028217969,287.866772403,0.035916075,0.117032261,$630K,-6.8%,-8.1%,1.5,0.2,-0.8,60,30.4%,22.4%,8/1/2012,30,8/31/2012,0.178571429,0.104497354,-0.068181818,Single Family Residential,"Dublin, CA",place,0.405405405,-0.046975547,0.162981163,California,CA,5159
Value,,1,1.081007440,-1.9%,-2.3%,Alameda,30,-21.1%,-21.1%,32,-13.5%,-17.9%,15,1,1,534.461211540,-0.020404295,0.017072846,849000,0,-0.046067416,579.010550824,0.017604056,0.050874397,"$1,018K",11.5%,3.4%,1.1,0.1,0.1,30,-34.8%,-25.0%,10/1/2016,30,10/31/2016,0.375,0.239864865,0.195512821,Single Family Residential,"Alameda, CA",place,0.766666667,-0.049122807,-0.101754386,California,CA,117
Value,,1,1.033689896,-1.7%,3.9%,Dublin,43,0.0%,16.2%,59,3.5%,5.4%,9,-1,-7,335.096861532,-0.087761304,0.178306121,799450,0.099740833,0.326887967,353.819784525,0.033625531,0.229109499,$752K,0.2%,19.3%,1.4,0.100000000,-0.1,52,-16.1%,-13.3%,8/1/2013,30,8/31/2013,0.305084746,0.147190009,0.126513317,Single Family Residential,"Dublin, CA",place,0.767441860,-0.046511628,0.362036455,California,CA,5159
Value,,1,1.034107613,-1.4%,0.5%,Fremont,132,-29.8%,-22.8%,173,3.0%,-1.7%,15,1,1,537.480182459,-0.018471307,0.136966710,859000,-0.018285714,0.146862483,558.603076392,-0.005808874,0.177777571,$908K,0.9%,18.2%,1.3,0.4,0.3,142,-27.6%,-11.3%,8/1/2015,30,8/31/2015,0.289017341,-0.008601707,0.050380977,Single Family Residential,"Fremont, CA",place,0.696969697,-0.068987750,-0.010632642,California,CA,6671
Value,,1,1.026607188,0.8%,2.4%,Dublin,29,-35.6%,-9.4%,17,-41.4%,-32.0%,13,1,-2,404.644268775,-0.182254406,0.016161221,1233085,0.284605384,0.394980904,476.190476190,-0.000876424,0.081413407,"$1,025K",11.2%,16.5%,0.6,0,-0.2,19,-26.9%,137.5%,12/1/2017,30,12/31/2017,0.176470588,-0.099391481,0.016470588,Single Family Residential,"Dublin, CA",place,0.655172414,0.121839080,0.186422414,California,CA,5159
Value,,1,1.085711286,0.8%,1.9%,Oakland,268,15.5%,-1.8%,393,-9.9%,-26.3%,16,-1,-2,348.745696016,-0.001093241,0.182753963,499000,-0.152081563,0.188095238,372.461694334,0.025477406,0.109243844,$554K,5.0%,6.5%,1.5,-0.4,-0.5,274,-13.3%,-21.0%,10/1/2014,30,10/31/2014,0.221374046,0.028713495,-0.009395185,Single Family Residential,"Oakland, CA",place,0.723880597,-0.034740093,-0.001394128,California,CA,13654
Value,,1,1.011868057,-1.1%,2.4%,San Ramon,27,-3.6%,-34.1%,49,63.3%,-58.8%,19,4,-11,333.035926100,-0.011232332,0.102023444,764500,0.051618006,0.109579100,338.600451467,0.116513648,0.214501021,$780K,11.3%,8.3%,1.8,0.7,-1.1,76,100.0%,-12.6%,2/1/2013,30,2/28/2013,0.020408163,-0.112925170,-0.265306122,Single Family Residential,"San Ramon, CA",place,0.629629630,-0.084656085,0.312556459,California,CA,17519
Value,,1,1.098248704,-2.7%,5.7%,Fremont,158,9.7%,-4.8%,139,1.5%,32.4%,10,0,-2,708.944995264,-0.002634240,0.119630263,1120000,-0.048787034,0.178947368,795.031753589,-0.012688493,0.264115879,"$1,250K",-4.9%,17.9%,0.9,-0.1,0.3,176,-20.7%,22.2%,6/1/2018,30,6/30/2018,0.323741007,0.104762905,0.009455293,Single Family Residential,"Fremont, CA",place,0.860759494,-0.035073840,0.119795638,California,CA,6671
Value,,1,1.008484872,0.2%,0.8%,San Ramon,81,-4.7%,35.0%,64,-9.9%,-41.8%,14,-7,-11,459.098522262,-0.060244056,0.043898274,1016900,0.038712972,0.054355997,486.111111111,0.061130905,0.080737712,"$1,050K",-4.5%,1.0%,0.8,0,-1,58,-23.7%,-23.7%,8/1/2017,30,8/31/2017,0.28125,0.098151408,-0.100568182,Single Family Residential,"San Ramon, CA",place,0.555555556,0.037908497,0.105555556,California,CA,17519
Value,,1,1.017264109,1.7%,-1.0%,San Ramon,44,37.5%,10.0%,47,17.5%,0.0%,9,-15,0,398.716773602,0.005980798,0.033616095,939000,-0.029953667,0.044493882,405.974485965,-0.008308135,0.091639371,$994K,12.3%,14.1%,1.1,-0.2,-0.100000000,65,22.6%,10.2%,2/1/2015,30,2/28/2015,0.127659574,0.052659574,0.042553191,Single Family Residential,"San Ramon, CA",place,0.659090909,0.127840909,-0.015909091,California,CA,17519
Value,,1,1.056690580,-0.2%,0.7%,Fremont,137,18.1%,-0.7%,121,33.0%,-9.7%,11,-1,0,533.465418401,-0.049278455,0.113377336,888500,-0.012661491,0.140564827,553.284671533,0.030286803,0.173299014,$899K,2.2%,12.4%,0.9,0.1,-0.1,186,20.8%,-2.1%,4/1/2015,30,4/30/2015,0.066115702,-0.054763418,-0.068212656,Single Family Residential,"Fremont, CA",place,0.854014599,0.060911150,0.071405903,California,CA,6671
Value,,1,1.022606080,1.3%,-0.8%,Fremont,77,-32.5%,5.5%,76,22.6%,-12.6%,22,4,-1,449.826989619,0.037150503,0.129330348,749000,0.071530758,0.152307692,438.748913988,0.007214696,0.173542550,$705K,-0.3%,18.5%,1,0.5,-0.2,89,67.9%,-10.1%,1/1/2014,30,1/31/2014,0.131578947,0.018675722,0.028130672,Single Family Residential,"Fremont, CA",place,0.610389610,0.048986102,-0.074541896,California,CA,6671
Value,,1,1.049927106,3.7%,-1.2%,Fremont,63,-16.0%,6.8%,97,19.8%,9.0%,12,-9,1,564.585947302,0.049924003,0.097218844,890000,-0.085720391,0.113970441,566.037735849,-0.050097593,0.040431267,$900K,-2.2%,2.3%,1.5,0.4,0,127,38.0%,17.6%,2/1/2016,30,2/29/2016,0.123711340,-0.012091129,-0.011120120,Single Family Residential,"Fremont, CA",place,0.714285714,0.194285714,-0.099273608,California,CA,6671
Value,,1,1.047990179,-0.1%,1.6%,Fremont,188,15.3%,9.9%,168,5.0%,-19.2%,14,2,0,547.594977396,0.026975266,0.134133574,875000,0.029547423,0.129032258,561.866890616,0.005811100,0.122919481,$900K,2.3%,10.2%,0.9,-0.1,-0.3,196,4.3%,-8.0%,7/1/2015,30,7/31/2015,0.297619048,0.135119048,0.114926740,Single Family Residential,"Fremont, CA",place,0.765957447,0.017491189,0.089486859,California,CA,6671
Value,,1,1.120624983,6.4%,10.0%,Berkeley,63,61.5%,75.0%,58,-17.1%,-54.0%,15,-4,-1,436.247723133,0.108406232,0.160953124,699000,0,0.331428571,467.876264128,0.087047096,0.073120313,$725K,1.4%,38.2%,0.9,-0.9,-2.6,65,-5.8%,22.6%,10/1/2012,30,10/31/2012,0.293103448,0.093103448,-0.087848933,Single Family Residential,"Berkeley, CA",place,0.698412698,0.083028083,0.170634921,California,CA,1590
Value,,1,1.071694515,1.6%,0.7%,Alameda,18,-14.3%,20.0%,19,26.7%,-17.4%,23,9,4,460.443143686,-0.025520205,0.076221646,766950,0.023965287,0.065948575,497.676402919,-0.034342803,0.107624828,$815K,1.8%,16.4%,1.1,0.4,-0.4,22,69.2%,-21.4%,1/1/2015,30,1/31/2015,0.052631579,-0.147368421,-0.121281465,Single Family Residential,"Alameda, CA",place,0.666666667,-0.047619048,-0.133333333,California,CA,117
Value,,1,1.171786664,4.1%,11.3%,Berkeley,51,4.1%,-29.2%,64,0.0%,-20.0%,15,0,0,446.428571429,-0.008068699,0.147321429,699000,0,0.075384615,518.541797612,0.120982493,0.257923943,$855K,1.4%,41.9%,1.3,0,0.2,77,2.7%,-4.9%,5/1/2013,30,5/31/2013,0.125,0.015625,-0.075,Single Family Residential,"Berkeley, CA",place,0.901960784,0.106042417,0.276960784,California,CA,1590
Value,,1,1.059570992,-1.3%,2.4%,Alameda,29,-25.6%,-29.3%,34,-12.8%,30.8%,20,4,4,405.995934959,-0.050263314,0.009170925,698000,-0.048398091,0.275002283,420.692431562,-0.078769430,0.075930201,$757K,4.4%,22.1%,1.2,0.2,0.6,37,15.6%,2.8%,10/1/2013,30,10/31/2013,0.176470588,0.048265460,-0.092760181,Single Family Residential,"Alameda, CA",place,0.724137931,-0.070733864,0.138772077,California,CA,117
Value,,1,1.098565317,1.8%,2.5%,Alameda,31,3.3%,6.9%,21,-34.4%,-27.6%,15,0,-1,571.111111111,0.068573544,0.116631451,850000,0.001177856,0.134846462,554.356846473,-0.042579024,0.046386004,$939K,-7.8%,1.5%,0.7,-0.4,-0.3,21,-30.0%,10.5%,11/1/2016,30,11/30/2016,0.238095238,-0.136904762,0.031198686,Single Family Residential,"Alameda, CA",place,0.741935484,-0.024731183,-0.085650723,California,CA,117
Value,,1,1.008524829,-0.8%,-0.1%,San Ramon,100,6.4%,6.4%,78,-24.3%,-27.8%,15,6,2,461.784670055,-0.015857537,0.046322227,1140997.5,0.108303112,0.113168293,469.231744341,0.014869366,0.052667045,"$1,096K",-2.6%,0.8%,0.8,-0.3,-0.3,64,-40.7%,-34.0%,6/1/2017,30,6/30/2017,0.320512821,0.019541947,0.024216524,Single Family Residential,"San Ramon, CA",place,0.55,-0.152127660,-0.024468085,California,CA,17519
Value,,1,1.138176856,5.0%,8.6%,Alameda,15,-11.8%,87.5%,27,58.8%,28.6%,15,1,-8,539.805918016,0.045918293,-0.014800147,986500,0.114689266,0.164698937,583.884780070,-0.102811192,0.114821728,"$1,100K",15.8%,8.9%,1.8,0.8,-0.8,30,25.0%,3.4%,2/1/2017,30,2/28/2017,0.148148148,-0.145969499,0.100529101,Single Family Residential,"Alameda, CA",place,1,0.352941176,0.5,California,CA,117
